new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used,top1,score_bi_encoder_top1,top2,score_bi_encoder_top2,top3,score_bi_encoder_top3,top4,score_bi_encoder_top4,top5,score_bi_encoder_top5
1814,planejamento anual,—,—,0.01,no_match,insufficient_confidence,Planejamento Estratégico,0.8538,Desenvolvimento de APIs,0.8272,Pensamento Estratégico,0.8269,Adaptabilidade,0.826,Orquestração de Pipelines,0.8255
1815,indicadores financeiros,—,—,0.36,no_match,insufficient_confidence,Análise Financeira,0.8884,Modelagem Financeira,0.8565,Foco no Cliente,0.8331,Looker,0.8324,Gestão de Riscos,0.8318
1816,escrita clara,23,Escrita Profissional,0.78,matched,ai_rerank,Escrita Profissional,0.8561,Comunicação Assertiva,0.8356,Apresentação e Oratória,0.8256,Desenvolvimento de APIs,0.8252,Planejamento Estratégico,0.8217
1817,cultura e estrutura organizacional,100,Cultura Organizacional,1.0,matched,ai_rerank,Cultura Organizacional,0.8825,Desenvolvimento Organizacional,0.8721,Treinamento e Desenvolvimento,0.8519,Recrutamento e Seleção,0.8477,Apresentação e Oratória,0.844
1818,pesquisa com usuários,88,UX Research,1.0,matched,ai_rerank,UX Research,0.8689,Design Thinking,0.8427,MongoDB,0.8337,Versionamento de Código,0.8328,R,0.8309
1819,logical thinking,6,Pensamento Crítico,0.75,matched,ai_rerank,Design Thinking,0.8409,Pensamento Crítico,0.8401,Pensamento Estratégico,0.8317,Machine Learning,0.8242,Inovação,0.8196
1820,IaC,40,Machine Learning,0.49,matched,ai_rerank,Microsserviços,0.7826,Resolução de Problemas,0.776,CI/CD,0.7747,Design Thinking,0.7708,Machine Learning,0.7708
1821,orquestração de containers,64,Kubernetes,1.0,matched,ai_rerank,Kubernetes,0.8973,Orquestração de Pipelines,0.8633,Docker,0.8511,Colaboração,0.8225,MLflow,0.8221
1822,banco postgresql,58,PostgreSQL,0.79,matched,ai_rerank,PostgreSQL,0.8616,MongoDB,0.85,SQL,0.841,Desenvolvimento de APIs,0.8363,Data Warehouse,0.8338
1823,unix scripting,38,Bash e Shell Script,1.0,matched,ai_rerank,Bash e Shell Script,0.8793,TypeScript,0.8228,UX Research,0.8214,Large Language Models,0.8212,Testes Automatizados,0.8189
1824,organizational design,96,Desenvolvimento Organizacional,0.44,matched,ai_rerank,Cultura Organizacional,0.8394,Desenvolvimento Organizacional,0.8274,Looker,0.8209,Liderança Técnica,0.8208,UX Research,0.8191
1825,controlled experiments,50,Experimentação e Testes A/B,1.0,matched,ai_rerank,Experimentação e Testes A/B,0.8199,MLflow,0.8131,Machine Learning,0.8126,UX Research,0.8045,Orquestração de Pipelines,0.7987
1826,azure services,68,Azure,1.0,matched,ai_rerank,Azure,0.8721,AWS,0.8402,Google Cloud Platform,0.8273,Data Warehouse,0.8148,Infrastructure as Code,0.8116
1827,opportunity spotting,—,—,0.08,no_match,insufficient_confidence,Empreendedorismo,0.8134,Employer Branding,0.8044,Large Language Models,0.8017,Langfuse,0.8008,Análise de Dados,0.7986
1828,amazon cloud,—,—,0.16,no_match,insufficient_confidence,AWS,0.8474,Spark,0.8334,Azure,0.8293,Google Cloud Platform,0.8266,Infrastructure as Code,0.8139
1829,DW,—,—,0.34,no_match,insufficient_confidence,dbt,0.7913,Tableau,0.7898,Data Warehouse,0.7881,Séries Temporais,0.7872,Looker,0.7857
1830,foco no cliente,16,Foco no Cliente,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
1831,financial KPIs,—,—,0.06,no_match,insufficient_confidence,Análise Financeira,0.8426,Modelagem Financeira,0.8264,Planejamento Estratégico,0.8198,Gestão de Riscos,0.8166,Desenvolvimento de APIs,0.8124
1832,trabalho conjunto,—,—,0.27,no_match,insufficient_confidence,Colaboração,0.859,Versionamento de Código,0.8352,Design Thinking,0.8344,Escrita Profissional,0.8311,Negociação,0.8307
1833,understanding customers,16,Foco no Cliente,0.98,matched,ai_rerank,Foco no Cliente,0.8561,Visão de Produto,0.8324,Inteligência Emocional,0.8164,Gestão de Produto,0.8151,Adaptabilidade,0.8139
1834,content writing,22,Apresentação e Oratória,0.7,matched,ai_rerank,Escrita Profissional,0.8413,Testes Automatizados,0.8229,Mentoria,0.8169,Apresentação e Oratória,0.8151,Comunicação Assertiva,0.8147
1835,planilhamento,—,—,0.08,no_match,insufficient_confidence,Planejamento Estratégico,0.8467,Infrastructure as Code,0.8415,Orquestração de Pipelines,0.8321,Gestão de Stakeholders,0.8314,Gestão do Tempo,0.8303
1836,chatgpt api,—,—,0.03,no_match,insufficient_confidence,FastAPI,0.8269,Google Cloud Platform,0.8228,Desenvolvimento de APIs,0.8077,LangChain,0.805,TypeScript,0.8037
1837,Java,34,Java,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
1838,gestão de riscos,93,Gestão de Riscos,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
1839,continuous learning,12,Aprendizado Contínuo,1.0,matched,ai_rerank,Aprendizado Contínuo,0.8566,Large Language Models,0.8372,Deep Learning,0.835,Machine Learning,0.8334,Mentoria,0.8254
1840,agile,—,—,0.29,no_match,insufficient_confidence,Metodologias Ágeis,0.8514,Gestão de Stakeholders,0.8291,Gestão de Mudanças,0.8245,Desenvolvimento de APIs,0.8221,Desenvolvimento Organizacional,0.8217
1841,TS,—,—,0.14,no_match,insufficient_confidence,TypeScript,0.8099,Storytelling com Dados,0.7903,Adaptabilidade,0.7895,Séries Temporais,0.7854,ETL e ELT,0.783
1842,feature selection,—,—,0.08,no_match,insufficient_confidence,Engenharia de Features,0.8355,Large Language Models,0.8116,Hugging Face,0.8062,Adaptabilidade,0.8061,Tableau,0.8057
1843,probabilidade,—,—,0.14,no_match,insufficient_confidence,Estatística Aplicada,0.8436,Spark,0.8253,Adaptabilidade,0.8232,MLflow,0.8231,Tomada de Decisão,0.8203
1844,deploy com docker,63,Docker,0.51,matched,ai_rerank,Kubernetes,0.8739,Docker,0.8676,CI/CD,0.8553,AWS,0.8529,Spark,0.8408
1845,financial KPIs,—,—,0.06,no_match,insufficient_confidence,Análise Financeira,0.8426,Modelagem Financeira,0.8264,Planejamento Estratégico,0.8198,Gestão de Riscos,0.8166,Desenvolvimento de APIs,0.8124
1846,spark streaming,54,Streaming de Dados,0.97,matched,ai_rerank,Streaming de Dados,0.8747,Spark,0.8563,Scala,0.8043,MLflow,0.7984,Orquestração de Pipelines,0.7942
1847,data communication,21,Storytelling com Dados,0.96,matched,ai_rerank,Storytelling com Dados,0.8362,Comunicação Assertiva,0.8314,Data Warehouse,0.8243,R,0.8208,Escrita Profissional,0.8201
1848,data visualization,39,Análise de Dados,0.46,matched,ai_rerank,R,0.8616,Tableau,0.8478,Análise de Dados,0.8419,Data Warehouse,0.8385,Looker,0.8348
1849,data consistency,57,Qualidade de Dados,0.56,matched,ai_rerank,Qualidade de Dados,0.8476,Modelagem de Dados,0.8376,Desenvolvimento de APIs,0.829,Engenharia de Dados,0.8289,Data Warehouse,0.8215
1850,aprendizagem contínua,12,Aprendizado Contínuo,0.99,matched,ai_rerank,Aprendizado Contínuo,0.8802,Deep Learning,0.8449,Tomada de Decisão,0.8364,Machine Learning,0.835,Cultura Organizacional,0.8339
1851,entrevistas com usuários,—,—,0.12,no_match,insufficient_confidence,UX Research,0.8618,Design Thinking,0.8394,TypeScript,0.8294,Versionamento de Código,0.8272,Experimentação e Testes A/B,0.827
1852,integridade de dados,—,—,0.08,no_match,insufficient_confidence,Qualidade de Dados,0.8689,Modelagem de Dados,0.8617,Orientação a Dados,0.8604,Segurança de Dados,0.8562,Análise de Dados,0.8497
1853,liderança em tecnologia,25,Liderança Técnica,1.0,matched,ai_rerank,Liderança Técnica,0.8701,Adaptabilidade,0.8509,Gestão do Tempo,0.8445,Streaming de Dados,0.8364,Gestão de Produto,0.8348
1854,projeções financeiras,92,Modelagem Financeira,0.58,matched,ai_rerank,Modelagem Financeira,0.8879,Análise Financeira,0.8726,Planejamento Estratégico,0.8495,Gestão de Projetos,0.8362,Gestão de Riscos,0.835
1855,GPT,—,—,0.29,no_match,insufficient_confidence,Machine Learning,0.8029,Deep Learning,0.8015,Google Cloud Platform,0.801,Large Language Models,0.8002,Processamento de Linguagem Natural,0.7905
1856,hugging face models,86,Hugging Face,1.0,matched,ai_rerank,Hugging Face,0.8556,Avaliação de Modelos,0.8072,Large Language Models,0.7988,Machine Learning,0.7953,Modelagem Financeira,0.7947
1857,data integrity,—,—,0.3,no_match,insufficient_confidence,Qualidade de Dados,0.845,Análise de Dados,0.831,Modelagem de Dados,0.8303,Data Warehouse,0.8255,Desenvolvimento de APIs,0.824
1858,managing people,1,Gestão de Pessoas,1.0,matched,ai_rerank,Gestão de Pessoas,0.8491,Resolução de Conflitos,0.8361,Liderança Técnica,0.8301,Gestão de Mudanças,0.8299,Gestão do Tempo,0.829
1859,testes de integração,73,Testes Automatizados,0.67,matched,ai_rerank,Testes Automatizados,0.8691,CI/CD,0.845,Experimentação e Testes A/B,0.8365,UX Research,0.8347,ETL e ELT,0.833
1860,data build tool,—,—,0.4,no_match,insufficient_confidence,Power BI,0.8373,Data Warehouse,0.8328,Looker,0.8253,Engenharia de Features,0.8251,Tableau,0.8244
1861,arquitetura de sistemas,74,Arquitetura de Software,0.95,matched,ai_rerank,Arquitetura de Software,0.855,Data Warehouse,0.8383,ETL e ELT,0.8381,Azure,0.8365,Monitoramento e Observabilidade,0.8347
1862,probabilidade,—,—,0.14,no_match,insufficient_confidence,Estatística Aplicada,0.8436,Spark,0.8253,Adaptabilidade,0.8232,MLflow,0.8231,Tomada de Decisão,0.8203
1863,EDA,25,Liderança Técnica,0.42,matched,ai_rerank,Liderança Técnica,0.7955,Empreendedorismo,0.7931,Engenharia de Features,0.792,Redis,0.7913,Adaptabilidade,0.7904
1864,rebase,—,—,0.08,no_match,insufficient_confidence,Data Warehouse,0.8214,Redis,0.8175,Java,0.8157,Versionamento de Código,0.8133,MLflow,0.8119
1865,OKR planning,90,OKRs,0.64,matched,ai_rerank,OKRs,0.8281,Planejamento Estratégico,0.8149,Design Thinking,0.7907,Gestão do Tempo,0.7892,Employer Branding,0.7886
1866,processamento em tempo real,54,Streaming de Dados,0.96,matched,ai_rerank,Streaming de Dados,0.8774,Spark,0.856,Scala,0.8434,ETL e ELT,0.8363,Langfuse,0.8361
1867,data exploration,39,Análise de Dados,0.99,matched,ai_rerank,Análise de Dados,0.8582,Qualidade de Dados,0.8334,R,0.8327,Looker,0.832,Data Warehouse,0.8288
1868,model assessment,46,Avaliação de Modelos,1.0,matched,ai_rerank,Machine Learning,0.8479,Avaliação de Modelos,0.8417,Modelagem Financeira,0.8338,MLflow,0.8274,Large Language Models,0.8262
1869,creative innovation,—,—,0.3,no_match,insufficient_confidence,Inovação,0.8469,Design Thinking,0.8242,Empreendedorismo,0.8137,Mentoria,0.8125,Cultura Organizacional,0.8098
1870,gerenciar equipes,1,Gestão de Pessoas,0.97,matched,ai_rerank,Gestão de Pessoas,0.8758,Resolução de Conflitos,0.8717,Gestão do Tempo,0.8671,Liderança Técnica,0.8648,Gestão de Desempenho,0.8624
1871,descriptive analytics,—,—,0.39,no_match,insufficient_confidence,Análise de Dados,0.8293,Data Warehouse,0.8287,Comunicação Assertiva,0.8229,Gestão de Desempenho,0.8196,Análise Financeira,0.8193
1872,bash automation,38,Bash e Shell Script,0.92,matched,ai_rerank,Bash e Shell Script,0.8691,FastAPI,0.8237,Large Language Models,0.8123,Spark,0.8116,LangChain,0.8115
1873,regulação,—,—,0.37,no_match,insufficient_confidence,Compliance e Regulação,0.8614,Gestão de Riscos,0.8454,Infrastructure as Code,0.8366,Experimentação e Testes A/B,0.8325,Gestão de Projetos,0.8317
1874,product understanding,14,Visão de Produto,1.0,matched,ai_rerank,Visão de Produto,0.8499,Foco no Cliente,0.8233,Gestão de Produto,0.8205,Avaliação de Modelos,0.8183,Large Language Models,0.8174
1875,agile practices,19,Metodologias Ágeis,0.94,matched,ai_rerank,Metodologias Ágeis,0.8548,Desenvolvimento de APIs,0.825,Design Thinking,0.8237,Gestão de Mudanças,0.8197,TypeScript,0.8184
1876,planejar estrategicamente,27,Planejamento Estratégico,1.0,matched,ai_rerank,Planejamento Estratégico,0.8734,Pensamento Estratégico,0.8495,Gestão de Projetos,0.8414,Design Thinking,0.8396,Resolução de Conflitos,0.8371
1877,orientação analítica,—,—,0.05,no_match,insufficient_confidence,Orientação a Dados,0.8566,dbt,0.8413,Liderança Técnica,0.8391,Análise Financeira,0.8389,Tableau,0.8368
1878,object detection,—,—,0.05,no_match,insufficient_confidence,Machine Learning,0.8242,Langfuse,0.813,MLflow,0.8125,Spark,0.8115,Foco no Cliente,0.8109
1879,test coverage,—,—,0.05,no_match,insufficient_confidence,Testes Automatizados,0.8232,MLflow,0.8127,Docker,0.8095,Experimentação e Testes A/B,0.8077,TypeScript,0.8034
1880,manipulação de dados,—,—,0.06,no_match,insufficient_confidence,Análise de Dados,0.8696,Orientação a Dados,0.8577,Orquestração de Pipelines,0.8536,Streaming de Dados,0.8521,Qualidade de Dados,0.852
1881,CI pipeline,65,CI/CD,1.0,matched,ai_rerank,CI/CD,0.8573,Orquestração de Pipelines,0.8223,Infrastructure as Code,0.8188,Engenharia de Dados,0.8151,Processamento de Linguagem Natural,0.8144
1882,extração de dados,52,ETL e ELT,0.62,matched,ai_rerank,Orientação a Dados,0.8691,Análise de Dados,0.8667,Streaming de Dados,0.8624,ETL e ELT,0.8574,R,0.848
1883,infrastructure as code,69,Infrastructure as Code,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
1884,estatística,49,Estatística Aplicada,0.49,matched,ai_rerank,Estatística Aplicada,0.8633,R,0.8562,Experimentação e Testes A/B,0.8394,Análise Financeira,0.8392,Pensamento Crítico,0.8382
1885,tech lead,25,Liderança Técnica,1.0,matched,ai_rerank,Liderança Técnica,0.8322,Adaptabilidade,0.8146,Gestão de Produto,0.807,Gestão do Tempo,0.8069,TypeScript,0.8041
1886,llm development langchain,83,LangChain,1.0,matched,ai_rerank,LangChain,0.8884,Langfuse,0.8473,Large Language Models,0.8467,TypeScript,0.8207,MLflow,0.8142
1887,insights communication,2,Comunicação Assertiva,0.97,matched,ai_rerank,Comunicação Assertiva,0.8426,Storytelling com Dados,0.8363,Análise de Dados,0.8243,Power BI,0.8239,Mentoria,0.8222
1888,pivot tables,—,—,0.08,no_match,insufficient_confidence,Tableau,0.828,Power BI,0.8204,Excel Avançado,0.8146,Large Language Models,0.8098,dbt,0.8061
1889,conflict management,3,Resolução de Conflitos,0.86,matched,ai_rerank,Resolução de Conflitos,0.8484,Gestão de Mudanças,0.8233,Negociação,0.8214,Inteligência Emocional,0.8189,Resolução de Problemas,0.8157
1890,cloud data warehouse,56,Data Warehouse,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
1891,direção técnica,25,Liderança Técnica,0.77,matched,ai_rerank,Liderança Técnica,0.8701,Gestão do Tempo,0.8354,Storytelling com Dados,0.8336,Facilitação,0.8335,Gestão de Desempenho,0.8309
1892,prototyping,36,TypeScript,0.4,matched,ai_rerank,Design Thinking,0.8306,Large Language Models,0.8195,TypeScript,0.8184,Experimentação e Testes A/B,0.8181,Java,0.8166
1893,revisão de código,72,Versionamento de Código,0.86,matched,ai_rerank,Versionamento de Código,0.8563,Testes Automatizados,0.847,Machine Learning,0.828,Experimentação e Testes A/B,0.8271,MLflow,0.8266
1894,RAG,81,Spark,0.42,matched,ai_rerank,Large Language Models,0.7923,Gestão de Riscos,0.7837,R,0.7786,Metodologias Ágeis,0.7781,Spark,0.777
1895,identificar causas raiz,7,Resolução de Problemas,0.98,matched,ai_rerank,Resolução de Problemas,0.8535,Análise de Dados,0.8174,Gestão de Riscos,0.817,Adaptabilidade,0.8164,Análise Financeira,0.8158
1896,creative problem solving,3,Resolução de Conflitos,0.41,matched,ai_rerank,Design Thinking,0.8428,Resolução de Problemas,0.8377,Resolução de Conflitos,0.8348,Colaboração,0.8216,Inovação,0.818
1897,EVP,—,—,0.32,no_match,insufficient_confidence,ETL e ELT,0.7825,MLflow,0.7743,Hadoop,0.7674,Spark,0.766,Modelagem Financeira,0.7657
1898,gestão de capital humano,—,—,0.14,no_match,insufficient_confidence,Gestão de Pessoas,0.8813,Gestão de Desempenho,0.869,Gestão do Tempo,0.8671,Gestão de Mudanças,0.8641,Gestão de Projetos,0.8567
1899,planejamento de longo prazo,27,Planejamento Estratégico,0.98,matched,ai_rerank,Planejamento Estratégico,0.8838,Pensamento Estratégico,0.8721,Deep Learning,0.8488,Scala,0.8418,Arquitetura de Software,0.8355
1900,organizational design,96,Desenvolvimento Organizacional,0.44,matched,ai_rerank,Cultura Organizacional,0.8394,Desenvolvimento Organizacional,0.8274,Looker,0.8209,Liderança Técnica,0.8208,UX Research,0.8191
1901,inovação,29,Inovação,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
1902,LLM tracing,85,Langfuse,0.93,matched,ai_rerank,Langfuse,0.8563,Large Language Models,0.8422,LangChain,0.8395,MLflow,0.8369,Monitoramento e Observabilidade,0.8106
1903,analytical databases,39,Análise de Dados,0.61,matched,ai_rerank,Data Warehouse,0.8414,Análise de Dados,0.8373,Tableau,0.8339,dbt,0.833,Qualidade de Dados,0.8293
1904,scope management,—,—,0.16,no_match,insufficient_confidence,Gestão de Projetos,0.8349,Gestão de Produto,0.8236,Langfuse,0.8164,Gestão de Mudanças,0.8135,MLflow,0.8128
1905,lambda,—,—,0.08,no_match,insufficient_confidence,LangChain,0.8139,Segurança de Dados,0.8077,Langfuse,0.8057,Java,0.8008,TypeScript,0.8006
1906,descriptive analytics,—,—,0.39,no_match,insufficient_confidence,Análise de Dados,0.8293,Data Warehouse,0.8287,Comunicação Assertiva,0.8229,Gestão de Desempenho,0.8196,Análise Financeira,0.8193
1907,Postgres,58,PostgreSQL,0.95,matched,ai_rerank,PostgreSQL,0.8405,MongoDB,0.8182,Qualidade de Dados,0.8134,SQL,0.812,Modelagem de Dados,0.8097
1908,regulatory knowledge,94,Compliance e Regulação,0.98,matched,ai_rerank,Compliance e Regulação,0.8398,Large Language Models,0.8231,Employer Branding,0.8199,Segurança de Dados,0.8175,Gestão de Riscos,0.8165
1909,facilitação de grupos,20,Facilitação,1.0,matched,ai_rerank,Facilitação,0.8743,Colaboração,0.8398,Resolução de Problemas,0.838,Resolução de Conflitos,0.833,Gestão de Desempenho,0.829
1910,Python,31,Python,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
1911,quantitative thinking,—,—,0.08,no_match,insufficient_confidence,Design Thinking,0.8362,Pensamento Crítico,0.8261,Orientação a Dados,0.8256,UX Research,0.8244,Pensamento Estratégico,0.8232
1912,user stories,—,—,0.1,no_match,insufficient_confidence,Storytelling com Dados,0.8211,UX Research,0.8173,Design Thinking,0.8112,Mentoria,0.805,Versionamento de Código,0.8043
1913,MongoDB,59,MongoDB,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
1914,escrever SQL,32,SQL,1.0,matched,ai_rerank,SQL,0.8764,Escrita Profissional,0.843,Desenvolvimento de APIs,0.8415,Scala,0.8383,R,0.8376
1915,independent execution,11,Autogestão,0.78,matched,ai_rerank,Autogestão,0.8116,Microsserviços,0.8053,Pensamento Crítico,0.8012,Machine Learning,0.8011,Orientação a Dados,0.8001
1916,python fastapi,62,FastAPI,1.0,matched,ai_rerank,FastAPI,0.8947,TypeScript,0.8232,Python,0.8122,Streaming de Dados,0.8069,LangChain,0.8062
1917,serviços AWS,66,AWS,1.0,matched,ai_rerank,AWS,0.8897,Azure,0.858,Spark,0.8497,Google Cloud Platform,0.847,Data Warehouse,0.8346
1918,text generation,42,Processamento de Linguagem Natural,0.69,matched,ai_rerank,Processamento de Linguagem Natural,0.8302,Escrita Profissional,0.8283,Large Language Models,0.8161,TypeScript,0.8138,Machine Learning,0.8125
1919,experiment tracking,50,Experimentação e Testes A/B,0.98,matched,ai_rerank,MLflow,0.8415,Langfuse,0.8317,Experimentação e Testes A/B,0.8199,ETL e ELT,0.8198,Orquestração de Pipelines,0.8177
